Zip,Population,County,State,WiredCount_2020,Fwcount_2020,BroadbandProviderCount,AllProviderCount_2020,Wired25_3_2020,Wired100_3_2020,All25_3_2020,All100_3,TestCount,AverageMbps,FastestAverageMbps,Access to Terrestrial Broadband,Lowest Priced Terrestrial Broadband Plan
29033,11603.00,Lexington,South Carolina,5,0,5,10,5,5,7,5,3436,78.98,231.64,1.00,35
29036,19140.00,Lexington,South Carolina,8,0,8,13,8,8,10,8,9845,76.34,186.75,1.00,35
29053,18830.00,Lexington,South Carolina,9,1,10,15,7,7,9,8,1653,72.68,197.88,0.97,35
29054,9612.00,Lexington,South Carolina,6,0,6,11,5,4,7,5,3393,113.57,245.73,1.00,64.94
29070,15330.00,Lexington,South Carolina,7,2,9,14,4,3,6,4,925,54.28,144.87,0.96,64.94
29072,49566.00,Lexington,South Carolina,10,1,11,16,9,8,11,8,51738,77.87,193.91,1.00,55
29073,40775.00,Lexington,South Carolina,10,0,10,15,9,9,11,10,8562,56.06,114.68,1.00,35
29123,7617.00,Lexington,South Carolina,7,0,7,12,4,4,6,5,269,109.94,373.1,0.77,64.94
29160,8255.00,Lexington,South Carolina,8,1,9,14,6,6,8,7,1689,18.3,41.77,0.41,55
29169,22845.00,Lexington,South Carolina,8,0,8,13,8,8,10,8,14928,72.05,167.07,1.00,35
29170,19988.00,Lexington,South Carolina,10,0,10,15,10,10,12,10,7015,96.34,320.07,1.00,35
29172,9293.00,Lexington,South Carolina,8,0,8,13,7,7,9,7,203,38.44,97.66,1.00,35
29212,28798.00,Lexington,South Carolina,6,0,6,11,6,6,8,6,13206,79.05,189.66,1.00,35
31309,1210.00,Liberty,Georgia,3,0,3,9,3,3,5,3,,,,0.92,46
31301,4591.00,Liberty,Georgia,3,0,3,9,3,3,5,3,6,7.77,29.08,0.87,65
31313,40302.00,Liberty,Georgia,7,0,7,13,6,6,8,6,12287,91.31,239.93,0.97,50
31314,1931.00,Liberty,Georgia,3,0,3,9,3,2,5,2,468,24.07,52.2,0.98,50
31315,7488.00,Liberty,Georgia,4,0,4,10,4,4,6,4,170,36.11,101.21,0.96,50
31320,8794.00,Liberty,Georgia,4,0,4,10,4,4,6,4,105,38.32,66.72,0.90,50
43093,NULL,Licking,Ohio,,,0,,,,,,,,,,
43098,NULL,Licking,Ohio,,,0,,,,,,,,,,
43001,2400.00,Licking,Ohio,3,0,3,8,3,2,5,3,540,6.13,13.78,0.83,69.99
43011,7491.00,Licking,Ohio,3,1,4,9,3,3,6,4,4735,7.39,16.72,0.90,69.99
43013,1201.00,Licking,Ohio,2,1,3,8,2,1,5,2,334,5.42,13.84,0.71,69.99
43023,13231.00,Licking,Ohio,5,2,7,12,4,4,7,5,1093,38.71,100.65,1.00,65
43025,5306.00,Licking,Ohio,4,2,6,11,3,1,6,2,662,45.63,114.85,0.98,69.99
43031,12318.00,Licking,Ohio,6,1,7,12,6,3,9,4,3043,36.04,104.66,0.98,55
43055,59605.00,Licking,Ohio,4,0,4,9,3,3,5,4,35849,63.64,139.04,0.99,69.99
43056,17439.00,Licking,Ohio,5,1,6,11,5,4,7,5,4148,92.89,191.17,0.93,35
43062,27644.00,Licking,Ohio,6,3,9,14,5,4,8,5,28155,64.64,115.32,1.00,55
43071,2351.00,Licking,Ohio,4,0,4,9,3,3,5,4,22,7.01,12.78,0.71,69.99
43080,5498.00,Licking,Ohio,3,0,3,8,2,2,4,3,327,22.28,96.61,0.71,69.99
35611,25251.00,Limestone,Alabama,7,2,9,14,7,6,9,6,9381,59.94,112.82,0.99,35
35613,20546.00,Limestone,Alabama,9,1,10,15,8,7,10,7,6406,64.56,199.65,1.00,35
35614,7456.00,Limestone,Alabama,7,1,8,13,6,5,8,5,1098,20.36,49.73,0.81,35
35620,8868.00,Limestone,Alabama,8,2,10,15,8,7,11,7,1017,15.84,46.65,0.89,35
35647,1030.00,Limestone,Alabama,2,1,3,8,2,2,4,2,67,7.4,16.59,0.64,55
35671,2107.00,Limestone,Alabama,5,1,6,11,5,4,7,4,76,113,359.25,0.90,44.99
35739,5146.00,Limestone,Alabama,5,2,7,12,4,2,7,2,1050,37.23,92.71,0.99,44.99
35756,9016.00,Limestone,Alabama,8,1,9,14,8,7,10,7,4253,110.83,311.44,0.97,35
30817,7676.00,Lincoln,Georgia,3,0,3,8,2,2,4,3,1621,39.14,88.1,1.00,59.99
40442,1136.00,Lincoln,Kentucky,3,2,5,9,1,1,3,1,,,,0.65,NULL
40419,4621.00,Lincoln,Kentucky,4,4,8,14,3,3,6,3,538,5.13,11.98,0.79,69.99
40437,4932.00,Lincoln,Kentucky,5,3,8,14,4,4,7,4,140,5.31,14.14,0.94,69.99
40484,11612.00,Lincoln,Kentucky,5,4,9,14,3,3,6,3,1643,5.53,9.28,0.91,69.99
40489,4109.00,Lincoln,Kentucky,4,4,8,13,2,2,5,2,258,1.43,3.27,0.85,69.99
39601,23536.00,Lincoln,Mississippi,7,1,8,14,6,6,8,7,5351,21.96,54.26,0.95,35
39629,6519.00,Lincoln,Mississippi,6,3,9,15,5,5,8,6,138,22.38,24.86,0.94,55
39662,1318.00,Lincoln,Mississippi,2,3,5,11,0,0,3,1,7,6.1,13.19,0.17,NULL
28033,2749.00,Lincoln,North Carolina,5,0,5,10,5,5,7,6,19,1.72,5.43,1.00,35
28037,18287.00,Lincoln,North Carolina,5,0,5,11,5,5,7,6,8559,145.88,515.69,1.00,35
28080,7299.00,Lincoln,North Carolina,5,0,5,10,5,5,7,6,617,74.26,210.12,1.00,35
28092,38570.00,Lincoln,North Carolina,5,1,6,12,5,5,8,6,7709,73.39,211.22,1.00,35
28168,10230.00,Lincoln,North Carolina,5,3,8,13,5,4,8,5,1126,31.06,84.07,0.97,35
37328,1364.00,Lincoln,Tennessee,3,2,5,10,1,1,4,2,,,,1.00,74.99
37335,2778.00,Lincoln,Tennessee,4,2,6,11,3,2,6,3,,,,1.00,29.99
37359,783.00,Lincoln,Tennessee,2,2,4,9,0,0,3,1,,,,0.98,100
37334,21700.00,Lincoln,Tennessee,8,4,12,18,6,6,11,7,4807,18.23,34.91,0.99,47.49
37348,1131.00,Lincoln,Tennessee,6,3,9,14,4,4,8,5,2,7.92,7.92,0.95,47.49
38453,373.00,Lincoln,Tennessee,2,2,4,9,0,0,3,0,96,5.58,9.84,0.90,100
38459,453.00,Lincoln,Tennessee,3,2,5,10,0,0,3,0,545,4.51,10.14,0.68,100
38488,2524.00,Lincoln,Tennessee,5,2,7,12,3,2,6,2,92,7.74,22.12,1.00,69.99
25544,NULL,Lincoln,West Virginia,,,0,,,,,,,,,,
25572,NULL,Lincoln,West Virginia,,,0,,,,,,,,,,
25003,2782.00,Lincoln,West Virginia,2,1,3,8,1,1,3,1,1727,5.52,14.69,0.93,40
25501,1130.00,Lincoln,West Virginia,2,1,3,7,1,1,3,1,0,0,0,0.94,40
25506,5037.00,Lincoln,West Virginia,5,1,6,10,3,3,5,3,890,53.1,144.82,0.70,40
25521,1101.00,Lincoln,West Virginia,3,1,4,8,2,2,4,2,110,6.2,15.27,0.65,40
25523,2647.00,Lincoln,West Virginia,5,1,6,10,3,3,5,3,825,47.63,153.02,0.92,40
25524,3486.00,Lincoln,West Virginia,3,1,4,8,2,2,4,2,324,66.6,157.51,0.66,65
25540,290.00,Lincoln,West Virginia,2,1,3,7,1,1,3,1,0,0,0,0.71,76.95
25557,1754.00,Lincoln,West Virginia,3,1,4,8,1,1,3,1,36,45.62,145.89,0.81,76.95
25564,1250.00,Lincoln,West Virginia,2,1,3,7,1,1,3,1,1,10.63,10.63,0.82,40
25565,651.00,Lincoln,West Virginia,2,1,3,7,1,1,3,1,0,0,0,0.71,40
25567,924.00,Lincoln,West Virginia,2,1,3,7,1,1,3,1,161,6.28,15.55,0.83,40
25571,2206.00,Lincoln,West Virginia,4,1,5,9,2,2,4,2,1492,41.85,108.3,0.82,76.95
25573,970.00,Lincoln,West Virginia,4,1,5,9,3,3,5,3,268,33.95,137.6,0.99,40
42028,635.00,Livingston,Kentucky,2,0,2,7,2,1,4,1,,,,0.77,66.95
42047,192.00,Livingston,Kentucky,2,0,2,6,2,1,4,1,,,,0.94,66.95
42045,2089.00,Livingston,Kentucky,5,1,6,11,2,2,4,2,168,29.12,102.86,0.58,NULL
42058,2336.00,Livingston,Kentucky,4,1,5,10,2,2,4,3,3,65.63,89.11,0.99,79.99
42078,1852.00,Livingston,Kentucky,3,1,4,9,3,3,5,3,620,12.59,35.1,0.97,66.95
42081,2203.00,Livingston,Kentucky,3,1,4,9,3,3,5,3,52,11.57,46.48,0.81,66.95
42083,446.00,Livingston,Kentucky,2,1,3,8,1,1,3,1,440,13.43,34.2,0.76,NULL
14462,655.00,Livingston,New York,2,0,2,7,1,1,3,2,,,,0.96,74.99
14486,308.00,Livingston,New York,2,0,2,7,1,1,3,2,,,,0.03,74.99
14545,173.00,Livingston,New York,2,0,2,7,1,1,3,1,,,,1.00,74.99
14836,1009.00,Livingston,New York,2,1,3,8,1,1,4,2,,,,0.47,74.99
14414,7142.00,Livingston,New York,2,0,2,8,1,1,3,1,2298,51.85,112.74,0.98,69.99
14423,4799.00,Livingston,New York,2,0,2,8,1,1,3,2,52,31.37,88.72,0.89,69.99
14435,2941.00,Livingston,New York,2,0,2,7,1,1,3,1,84,42.3,77.76,0.79,69.99
14437,11415.00,Livingston,New York,3,1,4,9,2,2,4,3,7014,55.5,113.44,0.75,50
14454,11073.00,Livingston,New York,2,0,2,8,1,1,3,2,6356,38.89,107.12,0.99,69.99
14480,833.00,Livingston,New York,2,0,2,7,1,1,3,1,416,92.15,168.11,1.00,69.99
14481,1820.00,Livingston,New York,2,0,2,7,1,1,3,2,418,9.63,22.09,0.87,69.99
14485,4267.00,Livingston,New York,2,0,2,7,1,1,3,1,2918,28.85,91.37,0.99,69.99
14487,6025.00,Livingston,New York,2,0,2,7,1,1,3,1,408,46.39,111.54,1.00,69.99
14510,4895.00,Livingston,New York,2,0,2,7,1,1,3,2,1550,50.46,115.15,0.80,69.99
14517,2883.00,Livingston,New York,2,0,2,7,1,1,3,2,1784,23.75,74.8,0.69,69.99
14533,2000.00,Livingston,New York,2,0,2,7,1,1,3,2,726,50.48,111.43,0.91,69.99
14560,2164.00,Livingston,New York,2,0,2,7,1,1,3,1,36,13.39,45.98,0.61,69.99
14846,792.00,Livingston,New York,2,0,2,7,1,1,3,2,56,24.57,51.66,0.55,69.99
42202,2389.00,Logan,Kentucky,2,3,5,11,1,1,3,2,372,95.25,219.14,0.56,69.95
42206,5407.00,Logan,Kentucky,5,3,8,14,1,1,3,2,2590,17.62,48.05,0.74,69.95
42256,5028.00,Logan,Kentucky,8,4,12,18,3,3,5,4,490,22.08,53.62,0.59,59.95
42265,820.00,Logan,Kentucky,4,2,6,12,1,1,3,2,22,3.03,10,0.00,59.95
42276,14471.00,Logan,Kentucky,7,4,11,17,5,4,7,5,5318,24.11,66.89,0.85,55
43060,2480.00,Logan,Ohio,4,4,8,13,2,1,6,2,471,6.8,15.84,1.00,69.99
43310,3104.00,Logan,Ohio,3,4,7,13,2,1,6,2,504,7.14,18.62,0.99,69.99
43311,19240.00,Logan,Ohio,3,5,8,14,2,1,6,2,16543,48.1,110.57,0.97,69.99
43318,3864.00,Logan,Ohio,2,3,5,11,2,1,5,1,430,7.65,21.33,0.54,69.99
43319,1040.00,Logan,Ohio,2,2,4,9,2,2,5,3,185,22.01,56.71,1.00,69.99
43324,2817.00,Logan,Ohio,2,3,5,11,2,1,5,1,872,6.17,12.92,0.93,69.99
43331,4485.00,Logan,Ohio,2,4,6,12,2,1,5,1,178,19.69,55.29,0.96,69.99
43333,894.00,Logan,Ohio,2,3,5,11,2,1,5,2,150,5.35,9.81,0.63,69.99
43343,1505.00,Logan,Ohio,2,3,5,11,2,1,5,2,37,3.75,7.86,0.70,69.99
43347,1530.00,Logan,Ohio,2,4,6,11,2,1,6,3,418,8.92,19.87,1.00,69.99
43348,1984.00,Logan,Ohio,2,1,3,9,2,1,4,1,108,61.55,163,1.00,69.99
43357,4763.00,Logan,Ohio,5,4,9,15,2,1,6,1,1228,29.78,86.53,0.92,69.99
43358,2521.00,Logan,Ohio,3,4,7,12,2,1,6,3,619,6.31,17.61,1.00,69.99
43360,1593.00,Logan,Ohio,2,2,4,9,2,1,5,1,489,7.34,17.61,1.00,69.99
25612,NULL,Logan,West Virginia,,,0,,,,,,,,,,
25047,411.00,Logan,West Virginia,2,1,3,7,1,1,3,2,2,3.87,3.87,0.93,40
25121,972.00,Logan,West Virginia,3,1,4,8,2,2,4,3,400,4.62,10.16,1.00,40
25505,477.00,Logan,West Virginia,2,1,3,7,1,1,3,1,0,0,0,0.43,76.95
25508,9837.00,Logan,West Virginia,4,1,5,9,3,3,5,3,1273,44.18,121.64,0.96,40
25547,969.00,Logan,West Virginia,3,1,4,8,2,2,4,2,0,0,0,1.00,40
25601,5206.00,Logan,West Virginia,3,1,4,8,2,2,4,2,4877,53.83,185.83,1.00,40
25607,1140.00,Logan,West Virginia,2,1,3,7,1,1,3,2,160,6.31,12.01,1.00,40
25617,999.00,Logan,West Virginia,2,1,3,7,1,1,3,2,0,0,0,1.00,40
25625,1452.00,Logan,West Virginia,2,1,3,7,1,1,3,1,110,69.8,214.36,0.81,40
25632,834.00,Logan,West Virginia,2,1,3,7,1,1,3,2,144,4.34,12.49,0.48,40
25635,1227.00,Logan,West Virginia,3,1,4,8,2,2,4,3,13,9.61,20.35,1.00,40
25638,1148.00,Logan,West Virginia,2,1,3,7,1,1,3,1,0,0,0,0.99,65
25654,310.00,Logan,West Virginia,2,1,3,7,1,1,3,2,0,0,0,1.00,40
31316,9749.00,Long,Georgia,5,0,5,11,5,5,7,5,650,20.02,42.54,0.92,65
44001,20769.00,Lorain,Ohio,7,1,8,13,5,3,7,4,5784,89.28,281.36,0.99,65
44011,21193.00,Lorain,Ohio,6,1,7,12,6,3,8,3,17392,102.73,333.29,1.00,55
44012,22581.00,Lorain,Ohio,6,1,7,12,6,2,8,2,22312,62.63,116.19,1.00,44.99
44028,8467.00,Lorain,Ohio,9,1,10,15,7,7,9,7,1454,38.7,107.51,0.92,35
44035,64263.00,Lorain,Ohio,7,1,8,13,5,4,7,4,27554,51.07,113.88,1.00,65
44039,29563.00,Lorain,Ohio,6,1,7,12,4,3,6,3,19344,91.35,241.82,1.00,55
44044,15951.00,Lorain,Ohio,6,1,7,12,4,4,6,5,5585,21.7,54.85,0.24,69.99
44050,6118.00,Lorain,Ohio,5,1,6,11,3,3,5,4,1682,22.52,50.83,0.93,69.99
44052,29850.00,Lorain,Ohio,4,2,6,11,4,3,6,3,8633,49.61,113.45,1.00,65
44053,18256.00,Lorain,Ohio,4,1,5,10,4,4,6,4,7909,66.86,186.65,1.00,65
44054,12591.00,Lorain,Ohio,5,1,6,11,3,1,5,1,1686,65.29,114.83,1.00,44.99
44055,19846.00,Lorain,Ohio,4,1,5,10,3,2,5,2,833,39.36,99.52,1.00,69.99
44074,11679.00,Lorain,Ohio,6,1,7,12,4,3,6,4,3425,24.66,68.33,0.29,69.99
44090,11504.00,Lorain,Ohio,5,1,6,11,1,1,3,2,7832,29.44,86.5,0.59,76.95
37742,5837.00,Loudon,Tennessee,5,2,7,13,5,5,8,6,2910,212.49,308.59,1.00,35
37771,15380.00,Loudon,Tennessee,6,2,8,15,6,6,8,7,4070,46.58,153.14,0.97,35
37772,11146.00,Loudon,Tennessee,8,2,10,17,8,8,11,9,12820,118.56,221.55,0.99,35
37774,18321.00,Loudon,Tennessee,5,2,7,14,5,5,8,6,10815,95.19,222.22,0.95,35
37846,5030.00,Loudon,Tennessee,5,1,6,12,5,5,7,5,98,44.72,215.81,0.62,35
20101,NULL,Loudoun,Virginia,,,0,,,,,,,,,,
20102,NULL,Loudoun,Virginia,,,0,,,,,,,,,,
20103,NULL,Loudoun,Virginia,,,0,,,,,,,,,,
20104,NULL,Loudoun,Virginia,,,0,,,,,,,,,,
20107,NULL,Loudoun,Virginia,,,0,,,,,,,,,,
20149,NULL,Loudoun,Virginia,,,0,,,,,,,,,,
20189,NULL,Loudoun,Virginia,,,0,,,,,,,,,,
20199,NULL,Loudoun,Virginia,,,0,,,,,,,,,,
22093,NULL,Loudoun,Virginia,,,0,,,,,,,,,,
20105,11315.00,Loudoun,Virginia,3,2,5,11,2,2,6,2,79248,136.44,330.06,1.00,39.99
20117,2693.00,Loudoun,Virginia,4,2,6,11,2,2,6,2,798,11.47,17.42,1.00,39.99
20129,618.00,Loudoun,Virginia,3,2,5,11,2,2,6,2,0,0,0,1.00,39.99
20132,15900.00,Loudoun,Virginia,4,2,6,12,2,2,6,2,60800,130.33,469.69,1.00,39.99
20141,6131.00,Loudoun,Virginia,3,3,6,11,2,2,7,2,46764,342.3,535.28,1.00,39.99
20147,54086.00,Loudoun,Virginia,5,1,6,12,3,3,6,3,337462,148.61,487.89,1.00,39.99
20148,28310.00,Loudoun,Virginia,4,1,5,11,3,3,6,3,90774,160.13,480.66,1.00,39.99
20152,24946.00,Loudoun,Virginia,4,1,5,11,2,2,5,2,138968,203.1,446.53,1.00,39.99
20158,4288.00,Loudoun,Virginia,2,2,4,10,1,1,5,1,5296,77.22,90.46,1.00,79.99
20164,37747.00,Loudoun,Virginia,4,1,5,11,2,2,5,2,48348,208,700.91,1.00,39.99
20165,32383.00,Loudoun,Virginia,4,1,5,11,3,3,6,3,70556,119.29,296.87,1.00,39.99
20166,9521.00,Loudoun,Virginia,4,1,5,11,2,2,5,2,6408,66.31,159.9,1.00,39.99
20175,27169.00,Loudoun,Virginia,4,2,6,12,2,2,6,2,70596,191.85,527.16,1.00,39.99
20176,46506.00,Loudoun,Virginia,5,2,7,13,3,3,7,3,95520,145.56,516.03,1.00,39.99
20180,6549.00,Loudoun,Virginia,3,2,5,10,1,1,5,1,9382,6.11,10.58,1.00,79.99
20197,1840.00,Loudoun,Virginia,1,2,3,8,1,1,5,1,2558,139.77,215.3,1.00,79.99
23024,8120.00,Louisa,Virginia,5,2,7,12,3,2,7,3,17682,6.86,17.33,0.47,79.99
23093,12694.00,Louisa,Virginia,5,3,8,13,3,3,7,4,5198,49.53,133.37,0.63,79.99
23102,2659.00,Louisa,Virginia,3,0,3,8,1,1,3,1,1966,64.27,219.38,0.75,79.99
23117,9141.00,Louisa,Virginia,3,3,6,11,1,1,5,2,8226,9.22,17.69,0.88,79.99
36047,1396.00,Lowndes,Alabama,3,1,4,9,0,0,2,0,,,,0.00,NULL
36752,1644.00,Lowndes,Alabama,4,2,6,11,1,1,4,1,,,,0.02,NULL
36032,2339.00,Lowndes,Alabama,6,1,7,12,3,3,5,3,126,6.42,9.65,0.71,69.99
36040,3976.00,Lowndes,Alabama,4,1,5,10,1,1,3,1,410,6.51,12.73,0.02,79.99
36785,1165.00,Lowndes,Alabama,3,1,4,10,0,0,2,0,4,14.01,23.72,0.00,NULL
31641,1831.00,Lowndes,Georgia,5,1,6,11,3,3,5,4,,,,0.82,29.99
31601,32730.00,Lowndes,Georgia,8,1,9,14,7,6,9,7,2987,49.87,99.19,0.94,35
31602,34702.00,Lowndes,Georgia,10,0,10,15,9,6,11,7,10771,73.96,172.74,1.00,35
31605,20188.00,Lowndes,Georgia,8,0,8,13,7,5,9,6,5458,54.66,130.65,0.99,35
31606,3861.00,Lowndes,Georgia,4,1,5,10,2,2,4,3,110,13.93,34.96,0.84,50
31632,10295.00,Lowndes,Georgia,8,0,8,13,6,6,8,7,453,26.62,63.95,0.97,35
31636,9539.00,Lowndes,Georgia,3,1,4,9,3,1,5,2,491,14.33,37.26,0.77,55
31698,2223.00,Lowndes,Georgia,2,0,2,7,1,1,3,2,5794,142.53,313.19,0.91,69.99
31699,621.00,Lowndes,Georgia,2,0,2,7,1,1,3,2,371,131.23,553.86,0.00,69.99
39710,NULL,Lowndes,Mississippi,,,0,,,,,,,,,,
39701,13997.00,Lowndes,Mississippi,10,2,12,18,6,5,8,5,2402,9.11,15.23,0.90,35
39702,22883.00,Lowndes,Mississippi,6,1,7,13,4,3,6,3,8975,112.56,331.79,0.94,35
39705,13667.00,Lowndes,Mississippi,6,1,7,13,5,3,7,3,6388,67.26,185.1,0.98,35
39740,5038.00,Lowndes,Mississippi,5,1,6,12,5,3,7,4,27,4.09,9.85,0.90,55
39743,2067.00,Lowndes,Mississippi,6,2,8,14,3,3,5,3,30,5.59,13.41,0.14,79.99
39766,2630.00,Lowndes,Mississippi,4,1,5,11,2,2,4,2,2,0.55,0.55,0.77,55
43601,NULL,Lucas,Ohio,,,0,,,,,,,,,,
43618,NULL,Lucas,Ohio,,,0,,,,,,,,,,
43652,NULL,Lucas,Ohio,,,0,,,,,,,,,,
43654,NULL,Lucas,Ohio,,,0,,,,,,,,,,
43656,NULL,Lucas,Ohio,,,0,,,,,,,,,,
43657,NULL,Lucas,Ohio,,,0,,,,,,,,,,
43659,NULL,Lucas,Ohio,,,0,,,,,,,,,,
43660,NULL,Lucas,Ohio,,,0,,,,,,,,,,
43661,NULL,Lucas,Ohio,,,0,,,,,,,,,,
43666,NULL,Lucas,Ohio,,,0,,,,,,,,,,
43667,NULL,Lucas,Ohio,,,0,,,,,,,,,,
43681,NULL,Lucas,Ohio,,,0,,,,,,,,,,
43682,NULL,Lucas,Ohio,,,0,,,,,,,,,,
43412,4362.00,Lucas,Ohio,3,1,4,9,2,2,5,3,342,9.63,26.01,1.00,39.99
43504,1094.00,Lucas,Ohio,4,1,5,10,3,3,6,4,69,7.82,22.96,1.00,39.99
43528,16430.00,Lucas,Ohio,7,1,8,13,5,5,8,6,10179,39.28,99.08,0.98,35
43537,27276.00,Lucas,Ohio,10,2,12,17,8,8,11,8,14170,46.22,102.83,1.00,35
43542,3591.00,Lucas,Ohio,5,2,7,12,4,4,8,4,241,60.93,114.3,1.00,39.99
43560,32226.00,Lucas,Ohio,9,1,10,15,6,3,9,4,26600,66.68,192.03,0.99,39.99
43566,7613.00,Lucas,Ohio,5,2,7,12,3,2,7,2,7251,58.52,114.33,1.00,39.99
43571,6783.00,Lucas,Ohio,5,2,7,12,3,2,7,2,2730,45.55,112.29,1.00,69.99
43604,10154.00,Lucas,Ohio,6,1,7,12,6,4,9,5,531,68.19,213.12,1.00,39.99
43605,28346.00,Lucas,Ohio,5,1,6,11,5,5,8,6,4134,50.71,119.91,1.00,35
43606,26429.00,Lucas,Ohio,8,2,10,15,7,7,10,8,9540,68.75,197.99,1.00,35
43607,23958.00,Lucas,Ohio,6,2,8,13,6,6,9,7,3836,33.06,91.05,0.97,35
43608,16515.00,Lucas,Ohio,4,1,5,10,2,2,5,3,424,39.3,92.47,1.00,39.99
43609,23687.00,Lucas,Ohio,5,2,7,12,5,5,8,5,1655,33.83,92.81,1.00,35
43610,5105.00,Lucas,Ohio,3,2,5,10,3,1,6,2,52,43.61,104.6,1.00,39.99
43611,19207.00,Lucas,Ohio,4,1,5,10,4,4,7,5,5991,38.82,98.4,1.00,39.99
43612,29674.00,Lucas,Ohio,4,2,6,11,4,4,7,5,37129,43.57,52.77,1.00,39.99
43613,31635.00,Lucas,Ohio,3,1,4,9,3,3,5,4,20804,77.95,198.19,1.00,39.99
43614,29290.00,Lucas,Ohio,6,2,8,13,6,6,9,6,12009,45.12,95.27,1.00,35
43615,39441.00,Lucas,Ohio,10,1,11,16,9,9,11,10,21116,46.1,103.41,0.95,35
43616,20873.00,Lucas,Ohio,7,1,8,13,6,6,9,7,7425,61.55,204.1,1.00,35
43617,7500.00,Lucas,Ohio,7,1,8,13,5,5,7,6,517,20.89,47.44,1.00,35
43620,5858.00,Lucas,Ohio,3,1,4,9,3,1,6,2,8436,58.08,196.59,1.00,39.99
43623,20149.00,Lucas,Ohio,5,1,6,11,4,4,6,5,11188,65.28,103.62,1.00,39.99
30597,NULL,Lumpkin,Georgia,,,0,,,,,,,,,,
30533,25296.00,Lumpkin,Georgia,6,0,6,11,6,5,8,6,11819,36.05,77.82,0.88,55
23952,217.00,Lunenburg,Virginia,1,1,2,6,0,0,2,0,,,,0.00,
23944,4261.00,Lunenburg,Virginia,3,1,4,9,3,2,5,2,784,40.59,83.82,0.42,65
23974,5012.00,Lunenburg,Virginia,4,1,5,9,2,1,4,1,170,70.21,287.9,0.39,79.99
18690,NULL,Luzerne,Pennsylvania,,,0,,,,,,,,,,
18711,NULL,Luzerne,Pennsylvania,,,0,,,,,,,,,,
18762,NULL,Luzerne,Pennsylvania,,,0,,,,,,,,,,
18764,NULL,Luzerne,Pennsylvania,,,0,,,,,,,,,,
18765,NULL,Luzerne,Pennsylvania,,,0,,,,,,,,,,
18766,NULL,Luzerne,Pennsylvania,,,0,,,,,,,,,,
18767,NULL,Luzerne,Pennsylvania,,,0,,,,,,,,,,
18769,NULL,Luzerne,Pennsylvania,,,0,,,,,,,,,,
18201,27516.00,Luzerne,Pennsylvania,6,0,6,11,3,3,5,4,43302,32.8,95.74,0.98,39.99
18202,12083.00,Luzerne,Pennsylvania,6,0,6,11,3,3,5,4,2874,45.98,134.79,0.96,39.99
18222,9020.00,Luzerne,Pennsylvania,4,0,4,9,2,2,4,3,6480,60.24,145.39,0.97,75.95
18224,6017.00,Luzerne,Pennsylvania,5,0,5,10,2,2,4,3,3984,18.29,44.27,0.84,39.99
18249,4129.00,Luzerne,Pennsylvania,5,0,5,10,3,3,5,4,116,83.65,172.47,0.95,39.99
18612,18051.00,Luzerne,Pennsylvania,4,0,4,9,4,3,6,4,30152,28.28,76.34,0.95,39.99
18617,1924.00,Luzerne,Pennsylvania,3,0,3,8,1,1,3,2,226,4.6,8.11,1.00,39.99
18618,3793.00,Luzerne,Pennsylvania,3,0,3,8,2,2,4,3,3670,8.44,11.18,0.99,55.95
18621,6248.00,Luzerne,Pennsylvania,5,0,5,10,3,3,5,4,9024,31.55,92.4,0.77,39.99
18622,257.00,Luzerne,Pennsylvania,2,0,2,6,1,1,3,2,6,16.7,26.17,0.78,55.95
18634,13569.00,Luzerne,Pennsylvania,6,0,6,11,4,4,6,5,3794,32.49,97.08,1.00,39.99
18635,3881.00,Luzerne,Pennsylvania,6,0,6,11,3,3,5,4,52,11.94,26.41,0.80,39.99
18640,17155.00,Luzerne,Pennsylvania,6,0,6,11,4,4,6,5,14278,88.75,246.11,0.99,49.82
18641,6812.00,Luzerne,Pennsylvania,6,0,6,11,2,2,4,3,318,47.16,141.4,0.99,39.99
18642,4345.00,Luzerne,Pennsylvania,3,0,3,8,1,1,3,2,0,0,0,1.00,79.99
18643,12908.00,Luzerne,Pennsylvania,4,0,4,9,1,1,3,2,2732,33.47,105.76,0.98,79.99
18644,7546.00,Luzerne,Pennsylvania,6,0,6,11,3,3,5,4,2844,11.2,37.01,1.00,49.82
18651,8880.00,Luzerne,Pennsylvania,7,0,7,12,4,4,6,5,3300,7.25,15.92,1.00,39.99
18655,6278.00,Luzerne,Pennsylvania,4,0,4,9,2,2,4,3,3796,5.15,13.26,0.72,39.99
18656,2195.00,Luzerne,Pennsylvania,2,0,2,6,1,1,3,2,2172,15.67,50.32,0.62,55.95
18660,3702.00,Luzerne,Pennsylvania,3,0,3,8,1,1,3,2,1480,47.22,124.15,0.86,39.99
18661,5730.00,Luzerne,Pennsylvania,8,0,8,13,5,5,7,6,18516,59.49,128.57,0.92,39.99
18701,3447.00,Luzerne,Pennsylvania,5,0,5,10,3,3,5,4,446,42.82,103.14,1.00,49.82
18702,40295.00,Luzerne,Pennsylvania,5,0,5,10,3,3,5,4,33550,38.86,90.76,1.00,49.82
18704,31206.00,Luzerne,Pennsylvania,7,0,7,12,4,4,6,5,85050,48.63,152.38,1.00,39.99
18705,14806.00,Luzerne,Pennsylvania,5,0,5,10,3,3,5,4,54,10.81,44.01,1.00,49.82
